date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
03-12-2015,15.698667,15.83,15.333333,15.514,44094000,62.59403241,57.17251554,55.19377464,91.07891324,15.02221334,15.1561926,15.94554658,15.51136609,0.174445829,14.8858667,0.496667,0.494766316,0.518688838,15.358667
04-12-2015,15.497333,15.551333,15.177333,15.358667,38604000,56.90681048,54.8942049,-36.80523263,55.26987968,14.97856004,15.16413277,15.92370658,15.50834235,0.178106297,14.8812334,0.374,0.477513985,0.508353921,15.408667
07-12-2015,15.18,15.708667,15.076667,15.408667,47163000,58.32867311,55.50880226,-48.89401526,52.14586102,14.94418672,15.17372235,15.90000658,15.50636858,0.182933089,14.8771334,0.632,0.499583416,0.517185784,15.114667
08-12-2015,15.168,15.253333,14.946667,15.114667,40314000,47.56297643,51.09980713,-156.9247364,-2.650909568,14.91524006,15.17140645,15.86804658,15.49861211,0.161177064,14.88176675,0.462,0.494214357,0.513243942,14.968
09-12-2015,15.113333,15.166667,14.714667,14.968,45867000,42.94929167,49.00849484,-138.7060961,-39.39677923,14.8857334,15.16342973,15.82955325,15.48810493,0.130595037,14.9085001,0.452,0.488183734,0.508869375,15.138
10-12-2015,14.980667,15.232667,14.909333,15.138,31075500,49.56497131,51.48683239,-63.8357513,-15.03226409,14.85729342,15.16243249,15.80308659,15.48117216,0.118707752,14.93513345,0.323334,0.464633772,0.495616848,14.468
11-12-2015,15.016,15.05,14.442667,14.468,49030500,32.32789709,42.6820528,-140.8775174,-108.1161459,14.82681342,15.13519984,15.76918659,15.46110934,0.054594263,14.94873345,0.695333,0.497590805,0.509882287,14.572
14-12-2015,14.500667,14.728,14.324667,14.572,42406500,36.33729454,44.27505075,-122.7606561,-134.5248247,14.78816008,15.11311357,15.73677325,15.4435032,0.012037036,14.9867001,0.403333,0.484125404,0.502271624,14.739333
15-12-2015,14.788,14.814667,14.533333,14.739333,33666000,42.70893657,46.8352924,-60.17076564,-107.8153172,14.75474674,15.09845551,15.70722658,15.42955923,-0.008094193,15.0093001,0.281334,0.455155203,0.486490365,15.634
16-12-2015,14.806667,15.658667,14.715333,15.634,76564500,64.72875327,57.95736469,117.9698809,30.41656102,14.74548006,15.11945725,15.69489326,15.43360757,0.047595165,15.07766675,0.943334,0.524895032,0.519122053,15.559333
17-12-2015,15.596,15.850667,15.320667,15.559333,49479000,62.39377858,56.88773634,130.3468494,76.03655898,14.74738672,15.13670728,15.67393992,15.43609718,0.084727692,15.1187334,0.53,0.525624313,0.51989905,15.364
18-12-2015,15.526,15.726667,15.286,15.364,45213000,56.20565915,54.07608714,75.46067797,50.30472197,14.75237338,15.14562072,15.65169993,15.43466951,0.09727245,15.14760005,0.440667,0.513487554,0.514239617,15.504
21-12-2015,15.446,15.722,15.405333,15.504,29298000,59.55943348,55.76364591,68.74124879,72.1534535,14.76820004,15.15967481,15.62887994,15.4360424,0.117160537,15.1894334,0.358,0.491275046,0.503079645,15.33
22-12-2015,15.666,15.77,15.308667,15.33,29422500,53.6068668,53.1495271,45.24587479,59.74677045,14.78736004,15.16635423,15.6047466,15.43394255,0.117526868,15.23010005,0.461333,0.486997611,0.500097742,15.313333
23-12-2015,15.478667,15.563333,15.208667,15.313333,23325000,53.01475267,52.89374429,4.492486026,40.90701624,14.80129336,15.1721181,15.58455327,15.43155424,0.11514498,15.2682667,0.354666,0.468093095,0.48970976,15.371333
24-12-2015,15.370667,15.458667,15.218667,15.371333,10620000,55.03131895,53.72827604,-77.40693653,38.44074865,14.81954668,15.17993045,15.56074659,15.43036174,0.116593415,15.2713667,0.24,0.435508367,0.471873349,15.263333
28-12-2015,15.432667,15.465333,15.036,15.263333,28519500,50.33790687,51.88501572,-125.8560431,19.78046717,14.82973334,15.18320114,15.53329325,15.42705424,0.107784145,15.2625,0.429333,0.434626172,0.468834752,15.812667
29-12-2015,15.337333,15.848,15.303333,15.812667,36094500,67.02608158,59.49656453,138.1532276,98.06763753,14.84330668,15.20788608,15.52733325,15.43469013,0.143475501,15.2856,0.584667,0.456060576,0.477108484,15.872667
30-12-2015,15.773333,16.242001,15.711333,15.872667,55468500,68.38004409,60.2364714,165.5089104,142.4895337,14.85662668,15.23395592,15.52438658,15.44336295,0.174590091,15.2886,0.530668,0.466718779,0.480934164,16.000668
31-12-2015,15.900667,16.23,15.891333,16.000668,40725000,71.31192539,61.83810059,120.0517491,142.8589141,14.89260004,15.26402306,15.52363326,15.45439869,0.207188894,15.3153334,0.357333,0.451092239,0.472105509,14.894
04-01-2016,15.381333,15.425333,14.6,14.894,102406500,36.84861173,44.9721907,-113.6251509,-89.05690609,14.91036004,15.24951235,15.51432659,15.44330169,0.142086931,15.2843334,1.400668,0.58674592,0.538431402,14.895333
05-01-2016,15.090667,15.126,14.666667,14.895333,47802000,36.89147078,44.99165235,-98.12391558,-122.3521304,14.92597336,15.23562296,15.50449992,15.43245082,0.089568232,15.2611667,0.459333,0.568544074,0.532781516,14.602667
06-01-2016,14.666667,14.67,14.398667,14.602667,56686500,31.42803595,41.51966497,-109.8865803,-195.6430531,14.93924004,15.21080116,15.48885325,15.41601945,0.024053807,15.2208667,0.496666,0.558275778,0.530201836,14.376667
07-01-2016,14.279333,14.562667,14.244667,14.376667,53314500,27.72848588,39.01581812,-94.34187544,-171.1422846,14.93976004,15.17809002,15.47051993,15.39543821,-0.045577766,15.1839667,0.358,0.529664952,0.517901705,14.066667
08-01-2016,14.524,14.696,14.051333,14.066667,54421500,23.33303914,35.82448718,-87.96266644,-146.6318635,14.94062672,15.1345048,15.44119328,15.3691259,-0.124342357,15.13890005,0.644667,0.546093816,0.526956369,13.856667
11-01-2016,14.267333,14.296667,13.533333,13.856667,61371000,20.73532104,33.80713476,-109.4101023,-153.7583945,14.9338134,15.08439351,15.40594663,15.33917621,-0.201387636,15.0748334,0.763334,0.577128128,0.543840485,13.998
12-01-2016,14.106667,14.249333,13.687333,13.998,46378500,27.10732007,36.40280041,-89.99226989,-117.9540892,14.93160006,15.04178985,15.37575997,15.31261826,-0.248181304,15.0513334,0.562,0.574966967,0.545137594,13.354
13-01-2016,14.134,14.176667,13.333333,13.354,61896000,18.99134376,30.52834282,-118.7959643,-129.3867308,14.9227734,14.97560201,15.34784665,15.27383373,-0.333387952,14.9904334,0.843334,0.613305115,0.566437337,13.745333
14-01-2016,13.480667,14,12.892,13.745333,97360500,33.17533278,37.16403948,-103.4130293,-113.2946818,14.91262672,14.92735617,15.33145331,15.24356639,-0.365128557,14.9407334,1.108,0.683975812,0.605120384,13.666
15-01-2016,13.264667,13.671333,13.15,13.666,83679000,31.85612238,36.40488421,-91.49524827,-101.6436171,14.90814672,14.87789122,15.32219998,15.21232744,-0.392164101,14.8423334,0.595333,0.671312554,0.604421285,13.648
19-01-2016,13.914,14.031333,13.385333,13.648,60580500,31.524297,36.22408007,-28.65072915,-74.22886132,14.87226672,14.82966019,15.31199331,15.18135065,-0.410312587,14.74676675,0.646,0.667696474,0.607391194,13.246667
20-01-2016,13.293333,13.418667,12.75,13.246667,87579000,24.80364564,32.36454276,-163.4981343,-112.2114226,14.8281734,14.76758203,15.29456665,15.14304008,-0.451870727,14.6409001,0.898,0.700596978,0.628148965,13.331333
21-01-2016,13.436667,13.548667,13.001333,13.331333,47493000,28.55254416,33.96304688,-83.08355483,-89.15705141,14.78498672,14.71125854,15.26588665,15.10716468,-0.472527016,14.53226675,0.547334,0.678702267,0.622376468,13.503333
22-01-2016,13.653333,13.7,13.268667,13.503333,46861500,36.10269511,37.20970061,10.64288809,-62.52815564,14.75461338,14.66388891,15.23526666,15.07540563,-0.469604998,14.4409334,0.431333,0.6433638,0.608730506,13.092
25-01-2016,13.337333,13.571333,13.058667,13.092,40480500,27.88205638,33.02776006,-71.04233197,-88.62038852,14.72778672,14.6022462,15.20014666,15.03613026,-0.494776932,14.32986675,0.512666,0.624692686,0.601868755,12.904
26-01-2016,13.113333,13.188,12.592,12.904,74463000,24.8632521,31.29648444,-139.1572878,-135.0156646,14.69376006,14.53564831,15.17009999,14.99390986,-0.5238572,14.2065001,0.596,0.620593731,0.601449559,12.538
27-01-2016,12.825333,12.884,12.384667,12.538,54258000,19.95586116,28.19758857,-146.1496391,-166.9593369,14.66060006,14.45730916,15.13035332,14.94527797,-0.569867585,14.07023345,0.519333,0.606127912,0.59558409,12.646667
28-01-2016,12.719333,12.752,12.160667,12.646667,68892000,25.07815589,30.40109887,-111.3166308,-150.6698486,14.63728006,14.38630359,15.09310667,14.89976091,-0.590752797,13.91193345,0.591333,0.604014353,0.595280441,12.746667
29-01-2016,12.663333,12.916,12.538667,12.746667,42784500,29.89469428,32.45535222,-48.72642232,-99.08879467,14.60646674,14.32200412,15.05928666,14.85712538,-0.592406421,13.75563345,0.377333,0.571631303,0.579712767,13.129333
01-02-2016,12.584,13.301333,12.183333,13.129333,79464000,45.5284401,39.78015315,-9.233492791,-63.64663478,14.58372006,14.2752327,15.02513333,14.82291166,-0.556424863,13.6120667,1.118,0.649683974,0.618161855,12.185333
02-02-2016,12.828,12.874667,12.015333,12.185333,86604000,27.73052432,30.88283935,-117.5238984,-131.2646443,14.53266672,14.19327585,14.98104666,14.77068237,-0.597198002,13.47663335,1.114,0.716014835,0.653578865,11.565333
03-02-2016,12.239333,12.262667,11.345333,11.565333,118971000,21.33874542,26.66459421,-190.6356682,-188.0402881,14.46824004,14.09021927,14.93104667,14.7072101,-0.671795784,13.31013335,0.917334,0.744774715,0.672418518,11.688667
04-02-2016,11.38,11.732,11.132667,11.688667,65781000,25.33295233,28.74946214,-133.6121999,-174.3807976,14.40866672,13.99604075,14.88110667,14.64743696,-0.712746937,13.16443335,0.599333,0.723997328,0.667198123,10.84
05-02-2016,11.42,11.533333,10.516,10.84,141564000,17.99682486,23.74672433,-126.756204,-187.4988219,14.33513338,13.87227444,14.82071334,14.57204215,-0.804408634,12.9876,1.172667,0.788092995,0.703303043,9.866
08-02-2016,10.473333,10.476667,9.733333,9.866,139695000,12.96836724,19.5434672,-146.3264952,-206.4897556,14.24145338,13.71516564,14.75032667,14.47885318,-0.944754309,12.77756665,1.106667,0.833603567,0.732114754,9.883333
09-02-2016,9.488,10.652667,9.403333,9.883333,129774000,13.47032313,19.81546933,-103.7801922,-154.4817473,14.13293338,13.56489769,14.67432666,14.38785277,-1.042562626,12.57889995,1.249334,0.892993629,0.769058986,9.578
10-02-2016,10.033333,10.331333,9.449333,9.578,156097500,12.04286012,18.62119724,-89.25410697,-132.8959828,14.01568004,13.40854876,14.59539333,14.29260814,-1.131669067,12.35789995,0.882,0.891423111,0.777126201,10.031333
11-02-2016,10.133333,10.884,9.8,10.031333,213786000,25.68423601,25.77410514,-35.78372958,-88.91555085,13.90929336,13.27610893,14.52196,14.20822645,-1.152421976,12.1917666,1.306,0.95064838,0.814902901,10.069333
12-02-2016,10.333333,10.467333,9.58,10.069333,108537000,26.79454429,26.35841793,-43.31728346,-85.89707381,13.79442668,13.15035301,14.44652,14.12626815,-1.152517025,12.0079666,0.887333,0.941603326,0.82007648,10.344667
16-02-2016,10.58,10.863333,10.274,10.344667,83907000,35.00329402,30.62013239,61.83207161,-49.26160546,13.69200002,13.04032611,14.37600667,14.05138494,-1.11749343,11.84189995,0.794,0.920517137,0.818213874,11.245333
17-02-2016,10.6,11.289333,10.445333,11.245333,87378000,54.48223087,42.36922452,169.9004283,-11.52255625,13.60662668,12.96993422,14.31442001,13.99581955,-1.005470324,11.7217666,0.944666,0.923966974,0.827246169,11.118
18-02-2016,11.494667,11.53,10.984667,11.118,58314000,51.91598089,41.30427808,125.4903012,11.17462812,13.52181334,12.89730935,14.25018669,13.93883302,-0.9164022,11.61533325,0.545333,0.869876407,0.807109514,11.105333
19-02-2016,10.910667,11.166,10.833333,11.105333,44391000,51.63371588,41.19335501,71.29079673,8.163627045,13.43574666,12.82703577,14.18996669,13.8827241,-0.837186625,11.50403325,0.332667,0.793132206,0.773220763,11.849333
22-02-2016,11.341333,11.927333,11.323333,11.849333,75901500,64.76211498,49.7322245,123.1017275,84.8792954,13.37043998,12.78869448,14.14284002,13.84245892,-0.706232124,11.42133325,0.822,0.797256176,0.776704994,11.814
23-02-2016,11.744,12.115333,11.578667,11.814,89766000,63.80257816,49.36562584,114.4351237,107.6616466,13.30735998,12.75047117,14.09654669,13.80229141,-0.598402802,11.35743325,0.536666,0.760029008,0.759559352,11.933333
24-02-2016,11.516667,11.966667,11.189333,11.933333,80934000,65.79923433,50.68775089,69.77033342,93.27573085,13.24326664,12.71842654,14.05028003,13.76528233,-0.497582292,11.3088999,0.777334,0.76250115,0.760828969,12.495333
25-02-2016,11.91,12.568,11.68,12.495333,86260500,73.75377406,56.45449711,123.3830886,136.7684203,13.2038133,12.70967777,14.01531336,13.74013482,-0.368089502,11.30676655,0.888,0.780429557,0.769912614,12.689333
26-02-2016,12.58,12.8,12.333333,12.689333,90976500,76.00165224,58.26870875,140.3825968,139.865316,13.16615996,12.70887994,13.97716002,13.71932686,-0.246964502,11.30889985,0.466667,0.735606335,0.748252213,12.795333
29-02-2016,12.826667,13.09,12.614667,12.795333,67485000,77.24402598,59.26727509,114.7340567,132.3893556,13.12727996,12.71227025,13.94101335,13.70102995,-0.140795746,11.31133315,0.475333,0.69842443,0.728757984,12.423333
01-03-2016,12.95,13.063333,12.18,12.423333,100683000,63.73477572,54.35195269,57.41692293,94.20344368,13.06306662,12.70093938,13.90427334,13.67572901,-0.085685801,11.27603315,0.883333,0.72483994,0.739799056,12.556
02-03-2016,12.248667,12.568,12.1,12.556,72936000,66.19467972,55.76106738,19.35689638,73.30793869,13.00299996,12.69525548,13.87519334,13.65355616,-0.030948894,11.2945665,0.468,0.68814852,0.720384838,13.049333
03-03-2016,12.552,13.161333,12.281333,13.049333,72435000,73.880862,60.62818173,86.94461023,99.45046961,12.95670662,12.70914088,13.85454,13.64159134,0.05164304,11.3687665,0.88,0.715555874,0.731785921,13.402667
04-03-2016,13.2,13.602,13.166667,13.402667,97336500,78.05085467,63.7078867,167.7162885,132.0668671,12.91467996,12.73633798,13.84144,13.63686017,0.143949483,11.4544665,0.552667,0.692286035,0.718991713,13.686
07-03-2016,13.178667,13.98,13.16,13.686,79941000,80.90316267,66.00427023,137.5707851,136.0502145,12.88179996,12.77357963,13.83458,13.63783323,0.237230959,11.5967665,0.82,0.710530887,0.72620659,13.506667
08-03-2016,13.566667,13.833333,13.48,13.506667,62680500,73.81947207,63.27520772,88.84296105,121.0810947,12.84566664,12.80232815,13.82348,13.63523588,0.293305483,11.77879985,0.353333,0.659502617,0.699572762,13.914667
09-03-2016,13.634667,13.958,13.519333,13.914667,48129000,78.75651209,66.65335252,85.01457623,123.3096523,12.81653332,12.84594928,13.81804,13.64076917,0.366443011,11.98036655,0.451333,0.629764101,0.681841351,13.678667
10-03-2016,14,14.219333,13.378,13.678667,77887500,69.86552818,63.04109122,67.03226458,104.4261513,12.78484,12.87860488,13.80728667,13.64151962,0.400742293,12.1853999,0.841333,0.659988229,0.693233611,13.833333
11-03-2016,13.862,13.961333,13.688667,13.833333,50146500,72.25994781,64.40266802,75.60756598,94.98722424,12.74525332,12.9160452,13.79428,13.64531791,0.435386115,12.3754999,0.282666,0.606085054,0.663907353,14.343333
14-03-2016,14.176667,14.448,14.042667,14.343333,60985500,78.75423129,68.52085395,188.1328585,120.633127,12.71466664,12.97201727,13.78564666,13.65913999,0.498250806,12.5891999,0.614667,0.607311046,0.660390185,14.556
15-03-2016,14.284667,14.598,14.1,14.556,47707500,80.92657873,70.07549485,134.8674584,121.4765978,12.68577328,13.03413424,13.78918666,13.6768996,0.558790586,12.79976655,0.498,0.591695182,0.648790886,14.795333
16-03-2016,14.533333,14.838667,14.468,14.795333,52750500,83.18407421,71.76545001,122.3511895,136.0189289,12.68379994,13.10320086,13.79707999,13.6990468,0.618946145,12.97726655,0.370667,0.560119728,0.628924894,15.092
17-03-2016,14.764667,15.233333,14.666667,15.092,56743500,85.64169517,73.74476729,125.8605699,147.8664929,12.68773328,13.18119298,13.80685332,13.72663003,0.682688795,13.17596655,0.566666,0.561054909,0.624477831,15.516
18-03-2016,15.273333,15.632,15.204,15.516,70677000,88.45507642,76.30177301,133.5477224,161.1436256,12.70599994,13.27275404,13.82261999,13.7620631,0.75867305,13.3964999,0.54,0.558047065,0.6184437,15.888
21-03-2016,15.689333,15.992,15.666667,15.888,79617000,90.38373634,78.29870488,128.1273013,157.0421201,12.7362266,13.3753127,13.83799332,13.80416087,0.839234241,13.59843325,0.476,0.546326056,0.60826915,15.616
22-03-2016,15.814,15.932667,15.504,15.616,64740000,79.10998052,73.42665438,80.71872532,121.8791846,12.76721326,13.46318279,13.85391999,13.84003887,0.871090054,13.78853325,0.428667,0.529517619,0.595440425,14.838667
23-03-2016,15.491333,15.648667,14.802,14.838667,74232000,55.87354337,61.62513395,-11.80762814,59.14796527,12.78685326,13.51712335,13.86033333,13.85981369,0.824111891,13.93379995,0.846667,0.574824674,0.61338518,15.183333
24-03-2016,14.385333,15.259333,14.333333,15.183333,74413500,61.6938387,64.36036192,-59.1916025,35.11735474,12.81055992,13.58246491,13.87107999,13.88602199,0.805408772,14.06819995,0.926,0.624992577,0.63571481,15.350667
28-03-2016,15.440667,15.654,15,15.350667,58885500,64.35674488,65.64080441,0.218594502,66.67281452,12.85049326,13.65180616,13.88663333,13.91502487,0.794925465,14.20126665,0.654,0.629136495,0.637020895,15.342
29-03-2016,15.326,15.492,15.022,15.342,60214500,64.08753426,65.50952382,-24.40245562,53.49762131,12.8824266,13.71808828,13.89752666,13.9432818,0.776961684,14.3286,0.47,0.60640271,0.625090831,15.126
30-03-2016,15.672667,15.7,15.1,15.126,60495000,57.13801146,62.17224265,-13.07941072,49.65485363,12.9116266,13.7733005,13.90988666,13.96670197,0.736802463,14.46373335,0.6,0.605488037,0.623298629,15.318
31-03-2016,15.289333,15.828,15.000667,15.318,120193500,61.47078373,63.93118803,39.37842422,52.02347779,12.9450266,13.83387695,13.90864666,13.99346035,0.712258315,14.60183335,0.827333,0.637180175,0.637872513,15.839333
01-04-2016,16.322001,16.526667,15.55,15.839333,239962500,70.8161595,68.24842339,213.8457007,133.2063608,12.99687992,13.91252229,13.91252666,14.03001228,0.726499484,14.74133335,1.208667,0.71882115,0.678643547,16.466
04-04-2016,16.608,16.808001,16.242666,16.466,202129500,78.22350971,72.50817055,160.6144202,196.7448533,13.05957326,14.01265867,13.92227999,14.07824967,0.779368429,14.8945,0.968668,0.754513557,0.69935958,17.031334
05-04-2016,16.033333,17.104,16,17.031334,149230500,82.81442744,75.67822522,117.9403323,177.387152,13.13013328,14.13103809,13.94237333,14.13672659,0.857006144,15.0617667,1.104,0.804440192,0.728262467,17.694668
06-04-2016,16.931334,17.849333,16.896667,17.694668,175582500,86.66330287,78.77134928,133.7822743,208.6200606,13.22218664,14.27078828,13.97498668,14.20718088,0.960982494,15.27116675,0.952666,0.825615307,0.744291291,17.146667
07-04-2016,17.763332,17.955999,16.967333,17.146667,132843000,71.27755749,70.76467156,90.33667435,149.0560511,13.30703998,14.38356784,14.00040002,14.26538853,0.9877789,15.43276675,0.988666,0.848908263,0.761746627,16.671333
08-04-2016,17.366667,17.388,16.534666,16.671333,110458500,60.42219943,64.62833407,30.08712435,82.22895372,13.38970664,14.47328412,14.02515335,14.313031,0.959598114,15.58240005,0.853334,0.849540511,0.768288582,16.661333
11-04-2016,16.733334,17.266001,16.353333,16.661333,137425500,60.19718238,64.50161292,-8.58450559,61.65640067,13.46999996,14.55908996,14.05364001,14.35953203,0.925785839,15.72380005,0.912668,0.858558724,0.778601398,16.521334
12-04-2016,16.633333,16.786667,16.242001,16.521334,86448000,56.74556584,62.6495583,-80.59711496,35.09156231,13.5454933,14.63604071,14.07598002,14.40233999,0.877576462,15.8327001,0.544666,0.813716906,0.761891727,16.968666
13-04-2016,16.567333,17.033333,16.488667,16.968666,73884000,64.36286458,66.0080833,-24.2628459,54.00459571,13.62227996,14.72751621,14.10300001,14.45315833,0.865489316,15.9533334,0.544666,0.775281063,0.746375603,16.790667
14-04-2016,16.866667,17.122667,16.736668,16.790667,61983000,59.49865905,63.55900749,-18.33240375,52.31317979,13.71438664,14.80842408,14.12352668,14.49944564,0.831956853,16.0531001,0.385999,0.719669339,0.720634417,16.967333
15-04-2016,16.754,16.973333,16.608,16.967333,56286000,62.75773748,64.9490405,-7.506783714,43.56970377,13.82242664,14.89308718,14.14533334,14.5483147,0.810297005,16.14686675,0.365333,0.669049862,0.695255745,16.925333
18-04-2016,16.815332,17.220667,16.777332,16.925333,64071000,61.38764623,64.32088391,110.1100989,52.77331263,13.92715996,14.97278309,14.16791334,14.59538437,0.780742457,16.2173334,0.443335,0.636804882,0.677261406,16.491333
19-04-2016,16.874666,16.958,16.083332,16.491333,95362500,48.59731665,58.07090053,-117.9027782,-32.09122229,14.04018662,15.03233407,14.18766,14.63292791,0.714068752,16.24750005,0.874668,0.670785327,0.691361877,16.664667
20-04-2016,16.417334,16.910667,16.1,16.664667,77911500,53.14602426,59.7529532,-66.38376529,-53.21809629,14.17615996,15.09634713,14.20880667,14.67316037,0.667521197,16.2999334,0.810667,0.690768423,0.699883671,16.552668
21-04-2016,16.599333,16.726667,16.460667,16.552668,41746500,49.82245646,58.13024192,-65.48393045,-70.26547719,14.30954666,15.15345775,14.22124002,14.71037834,0.614510842,16.38563345,0.266,0.63008722,0.66889198,16.916668
22-04-2016,16.592667,16.933332,16.380667,16.916668,56794500,59.44002818,61.76453677,6.503365836,-28.24999923,14.45632002,15.22260325,14.23600003,14.75406725,0.595012577,16.4723002,0.552665,0.619026903,0.660590053,16.788
25-04-2016,16.867332,17.158667,16.717333,16.788,55054500,55.08579563,59.78895716,68.78126568,15.13850177,14.59145336,15.28399136,14.25037336,14.79434315,0.562691275,16.54416685,0.441334,0.593642203,0.644928907,16.916
26-04-2016,16.803333,17.048668,16.625999,16.916,48357000,58.60516596,61.12122641,56.69064254,27.02802826,14.7283867,15.3479917,14.26140669,14.83635616,0.541166707,16.62286685,0.422669,0.569217459,0.629053199,16.764668
27-04-2016,16.85,17,16.626667,16.764668,48087000,52.88888864,58.64722675,45.41140107,20.3309382,14.85678672,15.40354763,14.27439337,14.87454055,0.50606352,16.70480025,0.373333,0.541233965,0.610787471,16.514
28-04-2016,16.656668,16.895332,16.496,16.514,37785000,44.50084694,54.6978324,-51.99300535,-54.9290548,14.96216006,15.44709478,14.28439337,14.9070051,0.452797609,16.76460025,0.399332,0.520962256,0.595683508,16.050667
29-04-2016,16.542667,16.562,15.854,16.050667,81207000,33.15987743,48.23235619,-189.7890809,-204.9433218,15.0608134,15.47076428,14.29131337,14.92965187,0.368943934,16.77516695,0.708,0.547681934,0.603706115,16.120001
02-05-2016,16.1,16.212667,15.654667,16.120001,57658500,36.00705037,49.20003563,-135.0499959,-202.4668825,15.16110676,15.49622454,14.29842671,14.95322314,0.304573038,16.757867,0.558,0.549155943,0.600441392,15.488
03-05-2016,15.824,15.927333,15.441333,15.488,64533000,24.78123572,41.57174005,-125.2811008,-219.114599,15.2338801,15.49590201,14.30216004,14.96381278,0.200253048,16.6807003,0.678668,0.567657665,0.606029007,14.837333
04-05-2016,15.352667,15.630667,14.693333,14.837333,130507500,18.02965411,35.47365193,-142.1416341,-219.6867846,15.29434676,15.47007578,14.30085337,14.96130823,0.064333717,16.53783355,0.937334,0.62046857,0.62969365,14.102
05-05-2016,15.230667,15.242667,13.986,14.102,168822000,13.26475378,30.09997465,-137.470064,-208.3927534,15.3377201,15.41642575,14.29049337,14.94429223,-0.101547979,16.3856002,1.256667,0.71135406,0.67447746,14.328667
06-05-2016,14.058,14.424667,13.874,14.328667,85278000,20.79279746,33.44673027,-109.724963,-172.2740932,15.37438678,15.37376854,14.28910004,14.93210163,-0.21227333,16.2684669,0.550667,0.688398766,0.665633856,13.928
09-05-2016,14.381333,14.41,13.786667,13.928,71646000,17.63611126,30.65291074,-94.54438578,-141.4533276,15.39916012,15.31707173,14.28266004,14.91221843,-0.328566932,16.13180025,0.623333,0.679103657,0.662612366,13.912667
10-05-2016,13.836667,13.964667,13.666667,13.912667,61059000,17.51737649,30.54775036,-85.88485711,-123.5233679,15.4215068,15.26199704,14.27439338,14.89242533,-0.417158946,16.0013669,0.298,0.624660277,0.636568626,13.930667
11-05-2016,13.839333,14.365333,13.736667,13.930667,77428500,18.27098105,30.84767852,-59.9567422,-93.71416172,15.45165348,15.20978802,14.25736005,14.87338061,-0.480378798,15.84946695,0.628666,0.625232523,0.636004153,13.818667
12-05-2016,14.096,14.111333,13.577333,13.818667,54757500,17.13454271,29.9801283,-79.40703705,-88.94907236,15.47690682,15.15523425,14.23995339,14.85249519,-0.533370091,15.70086695,0.534,0.612199306,0.628718142,13.840667
13-05-2016,13.852,14.08,13.78,13.840667,42342000,18.29910381,30.39422973,-57.71964011,-75.07079685,15.4927335,15.1036826,14.22472006,14.83245899,-0.567054209,15.54453365,0.3,0.567599405,0.605238274,13.886
16-05-2016,13.876667,14.21,13.861333,13.886,44241000,20.9691809,31.2958934,6.702240699,-61.62597869,15.50240016,15.05593034,14.20854006,14.81371722,-0.583366436,15.392567,0.369333,0.539275633,0.588387898,13.644
17-05-2016,13.936667,13.988,13.601333,13.644,42654000,17.42295437,29.1268026,-124.3935436,-71.65145076,15.50156016,15.00056052,14.19168006,14.7905545,-0.608803463,15.25020035,0.386667,0.517474399,0.573979262,14.078
18-05-2016,13.943333,14.354,13.85,14.078,84262500,39.00528596,37.49384907,121.5959492,-38.6991935,15.51298682,14.96438168,14.17932673,14.77644451,-0.587173744,15.120867,0.71,0.544978057,0.583695029,14.347333
19-05-2016,14.241333,14.452667,13.82,14.347333,102994500,48.71066905,42.06490369,131.1037848,-18.94281983,15.52164014,14.94018369,14.16908673,14.76794726,-0.542050691,15.01060025,0.632667,0.557505049,0.587193027,14.685333
20-05-2016,14.466,14.703333,14.423333,14.685333,135106500,58.40170011,47.27583316,172.4123166,60.15652703,15.54177346,14.93018954,14.16330673,14.76631133,-0.473557693,14.8990335,0.356,0.528718613,0.570679239,14.414667
23-05-2016,14.658,14.84,14.390667,14.414667,76537500,49.63914027,43.87276858,102.6587869,86.60769146,15.55340014,14.90997297,14.14932673,14.75934808,-0.436090008,14.78036685,0.449333,0.517377811,0.562011651,14.527333
24-05-2016,14.44,14.582667,14.345333,14.527333,45207000,53.05940747,45.62727888,62.4143884,97.18905013,15.55708014,14.89496748,14.13587339,14.75475372,-0.392777697,14.6609335,0.237334,0.477371552,0.53882039,14.638667
25-05-2016,14.527333,14.757333,14.434,14.638667,46902000,56.46787014,47.37781392,70.30817543,121.9970699,15.55873348,14.88491648,14.12225338,14.75245497,-0.345486106,14.55463345,0.323333,0.455366045,0.523428434,15.008
26-05-2016,14.7,15.017333,14.603333,15.008,61086000,66.01777211,52.80596396,132.4409084,147.9986122,15.56298682,14.88974329,14.12339338,14.75751527,-0.275034665,14.47933345,0.414,0.44945661,0.515612117,14.869333
27-05-2016,14.999333,15.062,14.716667,14.869333,54754500,60.23009442,50.69169862,115.8806794,118.7197829,15.55853348,14.88894289,14.12313338,14.75972948,-0.227765123,14.42026675,0.345333,0.434581809,0.503449323,14.882
31-05-2016,14.869333,14.983333,14.766667,14.882,41835000,60.59822904,50.88515126,77.17322485,99.50531615,15.54585348,14.88867062,14.12592671,14.76215068,-0.187124495,14.3583667,0.216666,0.403450979,0.4829648,14.637333
01-06-2016,14.765333,14.826667,14.459333,14.637333,44740500,50.13946814,47.04576779,-27.38077907,49.09707829,15.52084014,14.87881424,14.12853337,14.75967904,-0.17266867,14.31583335,0.422667,0.406196125,0.478657814,14.597333
